date,description,amount,category,id,is_resolved
2024-08-16,Uber Ride,-233.79,Transportation,b16ae69f-43f1-4aa0-a634-ca28bcd10909,False
2024-08-16,Gift,16904.18,Income,76d1a638-8a25-4bf5-a398-6c6af551c429,False
2024-08-16,Restaurant Bill,-3541.74,Food,27b30a11-a64c-427c-ae05-239e00a29b63,False
2024-08-17,Service Charge,-3832.73,Other,9b47f479-8bdf-4a79-aaab-a0c4e852b42d,False
2024-08-17,Refund,21623.4,Income,ea608e54-8c66-4c10-af6d-c3e0d31e31c7,False
2024-08-17,Doctor Consultation,-4008.36,Healthcare,7b39d903-6708-4923-9a0c-70739b1460ed,False
2024-08-17,Gift,44566.44,Income,544e3001-8926-479b-8d4c-38513a20e4ad,False
2024-08-17,Clothing Mall,-4583.53,Shopping,31811086-8bd1-47b7-9da9-c955af33ca14,False
2024-08-17,Spotify Premium,-1445.1,Entertainment,4848e4a1-a721-463f-a585-07d3df6e3302,False
2024-08-17,Health Insurance,-3375.71,Healthcare,79c0fcd5-eaea-4925-b52c-368a598a4ab4,False
2024-08-17,Freelance Project,21347.92,Income,d9f1102d-ace7-4407-a637-7f660652e649,False
2024-08-17,Service Charge,-1412.44,Other,24a90c08-cfb0-412f-8d6c-dd999b3e59eb,False
2024-08-17,Refund,9321.92,Income,b16e36e7-672d-4d6d-9640-f848c10fc464,False
2024-08-17,Netflix Subscription,-3420.62,Entertainment,09ad91f9-7cc4-48b5-833c-270d5732a6b9,False
2024-08-17,Charity,-2932.49,Other,4c2e0867-5db8-4ebf-958b-7bd8fce409a4,False
2024-08-17,Clothing Mall,-2265.22,Shopping,b2cd8801-c6dd-433d-8264-a83da891f6d7,False
2024-08-17,Gas Cylinder,-3746.46,Utilities,5471066d-163c-4e51-9aa3-4314b3fd143e,False
2024-08-17,Gift,47373.41,Income,5d7740af-21be-42d0-9a3b-20f089f6dafb,False
2024-08-18,Gas Cylinder,-350.55,Utilities,9c35e674-b389-4d03-98c9-e42e64b9ebe2,False
2024-08-18,Train Ticket,-4592.31,Transportation,5b756f1c-cda5-4ee1-a407-b9457d9a91b8,False
2024-08-18,Salary,19526.69,Income,ae0992c1-e921-481d-8036-61f402e317f0,False
2024-08-18,Water Bill,-3818.66,Utilities,22a855f4-7f8a-4f84-85b2-bcb6547babe2,False
2024-08-19,Mobile Recharge,-2599.36,Utilities,ffb91355-b502-48ce-a256-b9e54f8ec491,False
2024-08-19,Amazon Order,-2845.89,Shopping,0b67cf2e-0b08-48c9-ae57-8fea57b7e28d,False
2024-08-19,Lab Tests,-2299.4,Healthcare,cc72e2f9-dd83-446d-88ea-968b14cb9db7,False
2024-08-19,Concert Pass,-3036.04,Entertainment,96d5e3f8-d69d-461f-8185-0804ef99fc0c,False
2024-08-19,College Fees,-633.44,Education,ac434cb8-c8f9-403c-aca9-a004846e399b,False
2024-08-19,Zomato Order,-697.83,Food,afe43be7-0515-446d-b9ce-55d3a03ef501,False
2024-08-19,Bus Fare,-2771.26,Transportation,3fe720c8-2e75-4484-91db-7314238fc5b3,False
2024-08-19,Gas Cylinder,-4926.03,Utilities,79c0adb8-dd75-4f9e-9231-a33705519d42,False
2024-08-20,Car Maintenance,-3308.98,Transportation,cd0cfbb9-15a7-47c5-9852-d7161c4ef333,False
2024-08-20,Miscellaneous,-4534.97,Other,bb63c341-acb0-4880-bbfb-d3d846c7fa72,False
2024-08-20,Netflix Subscription,-2384.49,Entertainment,1fbbff0d-fb00-49ae-a77c-106f8138ea55,False
2024-08-20,Salary,31199.61,Income,5e1f5387-3f6c-4b0c-804f-40d5f021185e,False
2024-08-20,Charity,-4107.76,Other,4f888bf7-2371-4774-ad48-01efcdbf98fa,False
2024-08-20,Amazon Order,-300.97,Shopping,c119a553-a717-456b-84e6-deba52a97bef,False
2024-08-20,Mobile Recharge,-193.76,Utilities,50d43ad8-bfbe-4a59-bf03-92a2bce34f9d,False
2024-08-21,Flipkart Purchase,-2142.18,Shopping,d2ddeec9-8a1e-4b13-ad5d-fe7ad98a4edc,False
2024-08-21,Lab Tests,-1628.16,Healthcare,0ec4863d-9293-417f-8e05-b263b33454f1,False
2024-08-21,Udemy Course,-4760.4,Education,b23765b2-cd43-4b6d-b9e1-d23ef4c519c0,False
2024-08-21,Electronics Store,-1638.58,Shopping,9fe3400f-8d0f-468a-a6bc-b98c66d1600f,False
2024-08-22,Udemy Course,-3245.79,Education,2976ba02-f5e0-4460-9a13-ddf96ec5dd38,False
2024-08-22,Internet Plan,-3641.9,Utilities,d8c75a45-882f-4bd9-8cf3-ccb5e30a2317,False
2024-08-22,Gift,17492.04,Income,9d5b9eee-894c-4e38-9495-7cef84462520,False
2024-08-22,Bus Fare,-3371.59,Transportation,b1b09b45-f664-42ef-b3eb-c8ad98d1a683,False
2024-08-22,Service Charge,-1619.85,Other,f50daa7c-b598-4b42-94cc-6a4c56f0b08a,False
2024-08-22,Netflix Subscription,-464.99,Entertainment,5b47ffba-d241-41d5-9645-46f75ffb8a95,False
2024-08-22,Movie Tickets,-4056.45,Entertainment,b52c8a46-a6e4-4981-8507-f4ed70360472,False
2024-08-22,Stationery,-2415.29,Education,51c92a2e-601f-4435-8839-c3f9b8bf2f56,False
2024-08-22,Udemy Course,-3013.31,Education,85486e1c-31c5-4d1b-b6fa-8bcdbb2cc3e6,False
2024-08-22,Cafe Coffee Day,-2835.36,Food,697fd5a9-aba1-4541-bf90-3cef8be4cd26,False
2024-08-22,Bus Fare,-255.36,Transportation,6652c895-94d7-48b1-9a2d-be0848569fbd,False
2024-08-22,Video Game,-1095.23,Entertainment,ddbe9cf5-4b9d-4a9b-9682-138fb6f0569b,False
2024-08-22,Charity,-563.94,Other,0d208a28-2b50-4769-867e-9432c3fa0634,False
2024-08-23,Udemy Course,-813.17,Education,133e4a37-389e-4f85-90c3-40f01d9be6ce,False
2024-08-23,Flipkart Purchase,-4262.01,Shopping,fa0e5d83-db9a-4b68-adeb-e21c4d05c922,False
2024-08-23,Bus Fare,-3142.04,Transportation,0b44fac9-a8ed-4c33-8eb9-82e8a7f146b2,False
2024-08-23,Uber Ride,-112.57,Transportation,de30d588-a105-4948-9410-124b8a707251,False
2024-08-23,Electronics Store,-2274.07,Shopping,01862f60-e12a-4420-97c0-255599e46b9a,False
2024-08-23,Uber Ride,-1481.42,Transportation,b2766da0-040a-42e2-9894-4344495d7180,False
2024-08-23,Video Game,-3470.74,Entertainment,4d80e326-83fe-4491-ab1b-dc40f00e59f1,False
2024-08-23,Movie Tickets,-4795.9,Entertainment,f61be6d0-8545-4357-aa55-e4e9ae1f756e,False
2024-08-23,Doctor Consultation,-952.21,Healthcare,9e468bc5-26c7-4d7f-9bc6-9b2e15a4db4f,False
2024-08-23,Charity,-2741.67,Other,8fab5fee-f0e5-4d5a-923b-3dce8c8bade6,False
2024-08-23,Electronics Store,-1018.96,Shopping,0232720d-cd4c-45f4-949a-4dccdc115e94,False
2024-08-24,Cafe Coffee Day,-4192.25,Food,1f0e1285-d7b3-456d-a1fa-9f9fc2f0a6f3,False
2024-08-24,Freelance Project,10319.91,Income,eda62c2a-60db-4856-adf0-589321e9f1ef,False
2024-08-24,Electronics Store,-3244.27,Shopping,2c582003-05e7-49fb-bea2-61fe60aa7902,False
2024-08-24,Uber Ride,-4411.4,Transportation,fbb55a04-4b5e-4faf-ae4f-bce45a50713f,False
2024-08-24,Gym Membership,-3629.97,Healthcare,9d0866d5-c493-4cfe-8483-a17de9552fee,False
2024-08-24,College Fees,-4127.52,Education,9476d60d-e99d-4069-b555-01d28eb11fc5,False
2024-08-24,Refund,21619.93,Income,0e9a6ca9-b187-4bbb-862c-33091f351985,False
2024-08-24,Gift,30386.3,Income,e1641cda-bd6c-4605-956e-aed9d9e62ec9,False
2024-08-24,Udemy Course,-793.39,Education,448b21a6-7031-4f5e-a16a-03bb477e2282,False
2024-08-25,Pizza Hut,-1245.73,Food,77e16e1f-ea18-468f-b7e7-e401b86f187a,False
2024-08-25,Flipkart Purchase,-415.29,Shopping,10a11f04-3408-4507-a513-127bf3e3bfa0,False
2024-08-25,Salary,6659.45,Income,3f9c92c0-3e3e-45ee-bbeb-2226aa310862,False
2024-08-25,Zomato Order,-1437.79,Food,71b903d9-e1e6-496d-8c7f-cc90ff8de693,False
2024-08-25,Pharmacy,-3944.77,Healthcare,d5e0e2c7-db44-4048-b22d-977c2ece5db8,False
2024-08-25,Zomato Order,-2934.56,Food,4bd87f6d-0667-4d7d-83d2-8b1df0a9fc75,False
2024-08-26,Train Ticket,-462.9,Transportation,ea5f8f9d-f7ef-4d9c-8db1-80bd92da6da6,False
2024-08-26,Electronics Store,-1729.99,Shopping,1c3af71e-1a4b-45c8-abed-044baf0ccd92,False
2024-08-26,Gift,5933.74,Income,2174cda1-2096-41e7-b59a-70dd4b18f8c8,False
2024-08-26,Grocery Store,-2867.64,Food,7d76e362-53c4-4b8f-bff7-44c57552c1a3,False
2024-08-26,Netflix Subscription,-1243.41,Entertainment,f3811ec0-bcbd-4048-b0d2-1f1142033a96,False
2024-08-27,Grocery Store,-3695.38,Food,2cd9526a-f3b4-446f-81f2-73a4adb2a6e6,False
2024-08-27,Flipkart Purchase,-635.19,Shopping,4d9f54c1-4f4a-4c4d-b900-b5d0e8d24d6f,False
2024-08-27,Internet Plan,-4654.3,Utilities,99cd26ca-06f5-4697-93ac-5f3e79aa44c3,False
2024-08-27,Concert Pass,-1297.47,Entertainment,dfb38154-8a9b-4aef-a8a7-544a487f404f,False
2024-08-28,Spotify Premium,-2691.82,Entertainment,2a62e99b-c247-46b0-a115-aae3374812db,False
2024-08-28,Books Cache,-3250.81,Education,f04dc681-88c6-4607-b1bb-f811e072fbc6,False
2024-08-28,Books Cache,-2231.87,Education,801829e6-74d1-4967-8b3c-b374e632c44b,False
2024-08-28,Flipkart Purchase,-2219.11,Shopping,d273aa6d-b050-4532-b0cf-2193649fbcf2,False
2024-08-28,Electricity Bill,-3551.76,Utilities,9fec8879-8f98-458b-bf9f-12aec03cc9ba,False
2024-08-28,Internet Plan,-2725.76,Utilities,a8c3c39c-d799-4c66-b9e5-b2a7283dfecd,False
2024-08-29,Netflix Subscription,-526.13,Entertainment,85e09adf-85c2-4a5d-ad0f-a84964f7c17b,False
2024-08-29,Pharmacy,-4845.61,Healthcare,67dbec40-7f24-4f25-9ae8-1fa78d628d8e,False
2024-08-29,Lab Tests,-2912.18,Healthcare,415d2f3c-c7d9-409d-9e72-676764c0cbe5,False
2024-08-29,Gift,5995.62,Income,a6e76392-0c9a-4c57-a3da-12b5e8a9a090,False
2024-08-29,Electricity Bill,-2407.97,Utilities,2071a589-3e19-4bbb-87a8-0493b0ecfeed,False
2024-08-29,Cafe Coffee Day,-679.28,Food,636145ef-a45c-4704-97c1-733d2427e70f,False
2024-08-30,Loan Repayment,-4319.32,Other,47107ff2-7419-4a41-9293-1dab68cc4294,False
2024-08-30,Concert Pass,-4267.71,Entertainment,409ce35f-d537-4e06-8c94-b3c36e0c70a1,False
2024-08-30,Service Charge,-1329.93,Other,ecb1bb36-b7a1-4326-830a-b556d50b559a,False
2024-08-30,Refund,24163.38,Income,4f37f2ac-62f4-41d1-8ffc-ef5f9ea6d07f,False
2024-08-30,Salary,5726.67,Income,ecd127f5-61eb-4de4-81e1-9754deca7c5e,False
2024-08-31,Investment Dividend,11746.05,Income,776b5972-7c83-41fd-9e1e-dc6ae8ff66fc,False
2024-08-31,Video Game,-1327.89,Entertainment,b530f749-0e4b-4324-be29-756fc89bf010,False
2024-08-31,Netflix Subscription,-1740.2,Entertainment,3c386d18-6821-4bbb-8ffd-baa85755a723,False
2024-08-31,Amazon Order,-658.75,Shopping,7bf5f603-84bc-4c2f-bddb-d963721161f8,False
2024-08-31,Random Purchase,-1785.22,Other,ada386a8-ac3b-4e8c-86c0-049caa2ead04,False
2024-08-31,Uber Ride,-3841.0,Transportation,a8dadff8-1248-4c18-ad9d-0d2a906b5f52,False
2024-08-31,Stationery,-397.59,Education,94d711bc-fbb0-4e4e-bf7b-c6581c02d958,False
2024-08-31,Spotify Premium,-4304.26,Entertainment,7a94dbb8-9967-4ad7-b74b-8aa2a0121e30,False
2024-09-01,Clothing Mall,-726.39,Shopping,9a633179-a171-411d-b71b-8a2da1fcc06e,False
2024-09-01,Electricity Bill,-4155.29,Utilities,3b755367-1f58-401e-83cc-7c8ffc0f4537,False
2024-09-01,Train Ticket,-2375.62,Transportation,101ecc97-4ca4-4b24-8675-ddcff908d06d,False
2024-09-01,Internet Plan,-183.15,Utilities,8b97098c-bde0-457b-bedb-d3e1339d3ec4,False
2024-09-01,Freelance Project,13760.6,Income,49df4c35-d69c-498a-8798-dc633c928737,False
2024-09-01,Concert Pass,-1171.67,Entertainment,7ee455cf-84c8-4704-8fde-5d74f1640940,False
2024-09-01,Refund,45025.64,Income,9e79ef83-80c2-4a7a-93e1-237fc98122c5,False
2024-09-01,Miscellaneous,-3502.11,Other,82abf971-14bf-4575-a84c-a23999de0c48,False
2024-09-01,Pizza Hut,-4248.13,Food,d814c9ec-00bd-4a2b-9c24-eba5d2290205,False
2024-09-01,Myntra Sale,-4561.61,Shopping,f567c1d0-4b7e-4a8e-9597-92fd934df967,False
2024-09-01,Miscellaneous,-2376.59,Other,48f4cfc4-67fe-4890-b601-ebcde691bdef,False
2024-09-01,Spotify Premium,-1545.43,Entertainment,13cc68a9-1353-437b-a531-f6b41925a2aa,False
2024-09-02,Lab Tests,-617.05,Healthcare,5108d45e-bce2-4902-85b9-a705eed439fc,False
2024-09-02,Service Charge,-4956.71,Other,522273f7-eb39-411e-bac5-15b50077a7fb,False
2024-09-02,Mobile Recharge,-3024.49,Utilities,14f21637-9469-4e70-8dec-fa6a65e92223,False
2024-09-02,Car Maintenance,-4954.26,Transportation,80eeb1a8-4106-4bc8-b32a-914ab4de536c,False
2024-09-02,Spotify Premium,-690.21,Entertainment,438cdcf4-b182-4574-8273-2df795676d0a,False
2024-09-02,Flipkart Purchase,-704.66,Shopping,641fa4d4-77d9-42c6-abd2-ef49816f8db3,False
2024-09-03,Spotify Premium,-896.29,Entertainment,d8e369da-642b-411b-aaf3-907ca14b2d36,False
2024-09-03,Pizza Hut,-3141.27,Food,e572e376-478a-4f7e-aadc-41a1b5b6ec58,False
2024-09-04,College Fees,-3314.12,Education,8b848462-00d6-41a4-98a4-ab646f3f3245,False
2024-09-04,Video Game,-2077.3,Entertainment,00a3b6f3-45d3-4314-ac36-9a78842ae1ca,False
2024-09-04,Electronics Store,-2169.15,Shopping,2f12910f-7c41-4910-9465-7997085aaebd,False
2024-09-04,Refund,25964.34,Income,3020211a-7661-4429-a254-845aaca7df05,False
2024-09-04,Books Cache,-3445.92,Education,7660fb5f-242b-4f02-b016-1ef38dd37df9,False
2024-09-04,Electricity Bill,-4745.53,Utilities,3e683f18-e07f-4754-a18b-de1a8d5be3b4,False
2024-09-05,Freelance Project,7826.86,Income,1a91f3ea-31f7-4d86-a72a-07b26b2b40df,False
2024-09-05,Zomato Order,-2145.66,Food,79bbfe5e-627c-473b-8954-bf63cc353264,False
2024-09-05,Movie Tickets,-284.46,Entertainment,5fa4983a-c360-4623-b13f-9457e621c9f6,False
2024-09-05,Stationery,-4355.6,Education,1b32758a-50f6-480d-b8f1-61137fb995f2,False
2024-09-05,Internet Plan,-2364.37,Utilities,8df41115-f601-4347-8303-f9ab0eff1bd1,False
2024-09-06,Cafe Coffee Day,-2376.81,Food,7fd8a0b1-eb8a-418b-aaee-0d7108a0b8ce,False
2024-09-06,Gas Cylinder,-440.32,Utilities,e0facfb8-a1a7-4400-874d-ab2b2b6276b5,False
2024-09-06,Mobile Recharge,-1375.48,Utilities,cd87ac34-501c-4046-87d4-2afff82e6fe7,False
2024-09-06,Loan Repayment,-1616.96,Other,277d4a70-0a95-42ca-86c6-510d1bcbfd00,False
2024-09-06,Workshop Fee,-1898.34,Education,058ea1e3-63d4-442a-9cca-bdfc93ac8399,False
2024-09-06,Service Charge,-4199.31,Other,3e933d7b-605b-4a20-915b-f448163de56c,False
2024-09-07,Internet Plan,-2283.35,Utilities,b9a73170-3228-44e4-a603-01be2abaf2d6,False
2024-09-07,Restaurant Bill,-2931.09,Food,6f4406c0-1650-4c5d-a497-8e0dc710e598,False
2024-09-07,Books Cache,-3971.45,Education,37076bf8-4648-4461-9849-6722e604988d,False
2024-09-07,Cafe Coffee Day,-547.82,Food,e031c3e5-295e-4119-baa8-42a4cd695f57,False
2024-09-07,Myntra Sale,-2490.02,Shopping,1eb96985-f177-442f-aa4e-72d511ec97f1,False
2024-09-08,Video Game,-2309.06,Entertainment,8459b02c-66fe-467e-a8cc-a5a6d34fde2a,False
2024-09-08,Amazon Order,-350.45,Shopping,5009a907-4b85-46d4-9a74-5c3a72650427,False
2024-09-08,Random Purchase,-2708.04,Other,a263b16a-0184-4479-bafc-4fe309e50c82,False
2024-09-08,Miscellaneous,-2165.23,Other,38202714-31f6-4930-9a92-aecba30a7580,False
2024-09-08,Myntra Sale,-3221.86,Shopping,d46278a0-d1d6-4245-9673-fb9f1646d6c5,False
2024-09-08,Water Bill,-4170.27,Utilities,555ff720-fc58-4bc0-97ab-1ea94ba2845d,False
2024-09-08,Train Ticket,-3933.99,Transportation,0ff1fcb8-eab5-4ccb-9227-2ff06ba29c3e,False
2024-09-08,Books Cache,-597.05,Education,1c73393e-07bb-4b2c-90cb-bfda96eeb22c,False
2024-09-08,Refund,11013.24,Income,f83a0b4d-4285-4b0a-9d18-d2ed399b024d,False
2024-09-09,Freelance Project,11403.25,Income,cddba3a2-60b9-42cc-942a-51b6465ac056,False
2024-09-09,Electricity Bill,-838.61,Utilities,8947efd5-d423-4586-ae62-be5fb4bb3f0e,False
2024-09-09,Pharmacy,-2795.81,Healthcare,76bba6a9-8647-4de2-afb2-680786e84f70,False
2024-09-09,Workshop Fee,-129.8,Education,127acc6e-824f-474e-b620-ffef890c556f,False
2024-09-09,Petrol Pump,-1619.83,Transportation,3676a5be-cf0c-4590-86eb-4d508c3ab304,False
2024-09-09,Cafe Coffee Day,-4506.91,Food,66bd8d05-693d-4c58-b7f9-79074f09f4c3,False
2024-09-09,Random Purchase,-4467.15,Other,1c52a6f5-4e6e-4d13-a47e-9ac3c3342f96,False
2024-09-09,Refund,41429.48,Income,076e5683-028c-4819-8653-689f02a72fd7,False
2024-09-09,Doctor Consultation,-3304.45,Healthcare,10444464-2f4f-430f-8a9c-655c8fabb702,False
2024-09-09,Train Ticket,-3128.52,Transportation,9166a2d1-ca65-46e2-a255-0c11cdf0a97f,False
2024-09-09,Flipkart Purchase,-4694.77,Shopping,2d2bca6d-6de8-4029-9f3a-6430b1e99afe,False
2024-09-10,Movie Tickets,-4243.21,Entertainment,f7c4e55a-9103-4aa8-a8cc-b2d64e50c0cb,False
2024-09-10,Movie Tickets,-4716.58,Entertainment,b81a4731-74b4-4274-8578-1da37abfbd8f,False
2024-09-10,Gym Membership,-3104.23,Healthcare,f645aac6-aedd-490c-83d8-589595ed47d9,False
2024-09-10,Clothing Mall,-3222.08,Shopping,d2e0a2df-b985-44ce-82ee-d60b714b3958,False
2024-09-10,Car Maintenance,-3289.17,Transportation,fa342679-8ada-464f-bc60-661353366016,False
2024-09-11,Grocery Store,-365.43,Food,889c5db8-2db1-4403-9de6-3417dbd00bf6,False
2024-09-11,Udemy Course,-1798.1,Education,1bf560ec-f940-4cfe-a2ce-86a41c2db0c1,False
2024-09-11,Electronics Store,-1833.66,Shopping,ba3b0708-c546-4b2c-9200-bd9aa87bb4bd,False
2024-09-11,Electricity Bill,-553.62,Utilities,c6c68827-5814-466a-960b-258f75f685d5,False
2024-09-11,Pizza Hut,-1945.34,Food,47c06c5a-d1f8-4bab-93c7-0e0ba76f5940,False
2024-09-11,Service Charge,-4394.67,Other,c84f42eb-103e-4241-9053-e9b58281d7d1,False
2024-09-11,Clothing Mall,-1497.15,Shopping,ad179957-46a8-4bb8-83ce-42a9d1bdfead,False
2024-09-12,Concert Pass,-3131.34,Entertainment,857064bd-20e3-4d4c-91ec-fcdb7827ce52,False
2024-09-12,Petrol Pump,-2155.6,Transportation,6b314f68-fcec-458b-9700-d8bf4721987a,False
2024-09-12,Charity,-95.92,Other,0c6f7c49-9483-4531-9497-baa2a9ac5b5a,False
2024-09-12,Udemy Course,-2441.31,Education,25f12bf8-9de5-4e78-bc8e-5281233b1eaf,False
2024-09-12,Uber Ride,-3913.57,Transportation,9885431d-cb96-4fa9-85f6-d4349ef3831c,False
2024-09-12,Electronics Store,-1431.6,Shopping,27aaa226-1e50-449c-b651-588e8c6b0832,False
2024-09-12,Gym Membership,-1076.54,Healthcare,f5e7713b-f328-4be8-8f07-bc1c2a3f0710,False
2024-09-13,Refund,45808.74,Income,2514c49d-85ac-46e1-bcdf-5a0dd4d4a089,False
2024-09-13,Uber Ride,-3652.66,Transportation,04c629f5-df31-4fb0-8220-024c1722ccde,False
2024-09-13,Petrol Pump,-4316.12,Transportation,7240edbf-c872-4eed-b4f6-cb0713d26b96,False
2024-09-13,Myntra Sale,-2199.12,Shopping,07a096a3-f257-4e30-a472-976ecc524013,False
2024-09-13,Cafe Coffee Day,-90.48,Food,c01c2eca-df06-4310-bb79-5db2f8ef68fe,False
2024-09-13,Movie Tickets,-4789.99,Entertainment,738f05c3-7bb6-4cf9-8bc2-1d68aea735f2,False
2024-09-14,College Fees,-3660.71,Education,27bd6a6b-358c-4b3b-b656-661ce2441433,False
2024-09-14,Gift,16456.17,Income,ccfe4b5d-8ea8-4980-abdd-1c53eeca5e3b,False
2024-09-14,College Fees,-3466.55,Education,68b46f23-5969-4b4b-a0f6-8286d5567bba,False
2024-09-14,Bus Fare,-918.1,Transportation,ce11d199-6d2b-4050-b760-398f66fb3af6,False
2024-09-15,Random Purchase,-816.89,Other,e0202b0f-e205-4383-b40f-862fed75a826,False
2024-09-15,Mobile Recharge,-3198.43,Utilities,acfa4d30-751e-4848-8ec5-4d9be47b6664,False
2024-09-15,Udemy Course,-4996.64,Education,c0039d6c-d892-44b6-8d21-6175e1a9f670,False
2024-09-15,Clothing Mall,-4149.2,Shopping,b48a8404-f8fe-45d1-8ced-aab92833118a,False
2024-09-15,Car Maintenance,-1447.67,Transportation,31aa52e5-c8f2-416b-bd61-724d65686c88,False
2024-09-15,Internet Plan,-392.63,Utilities,e838a026-3816-4ecd-9ad3-f34aae8a1a05,False
2024-09-16,Service Charge,-2427.0,Other,11288b56-9162-4865-b4b0-0bb4cea19709,False
2024-09-16,Gas Cylinder,-663.77,Utilities,bc548a73-6814-4a74-91fb-0546a7c936d0,False
2024-09-16,Train Ticket,-2755.21,Transportation,28f0e6d7-3f4e-47e7-95bd-b4e681a6f17a,False
2024-09-16,Random Purchase,-1894.0,Other,bde1d87f-91d1-4ff2-818a-ab415582312d,False
2024-09-16,Gift,13419.54,Income,f9b210de-e376-4e9f-add5-a2a99498c739,False
2024-09-16,Freelance Project,14596.94,Income,98845592-4929-450a-88e7-5adb153f1b61,False
2024-09-16,Grocery Store,-4317.26,Food,fe4505c7-8e1c-4012-ae9b-4e54697bf020,False
2024-09-16,Petrol Pump,-2479.08,Transportation,67bca607-61a3-4e74-bec6-475fe37e1277,False
2024-09-16,Internet Plan,-815.5,Utilities,84d78873-2376-469d-91b5-650c1d2d5a49,False
2024-09-16,Myntra Sale,-1576.42,Shopping,8cba1ae9-a1b4-4225-b8af-2b5b135e1a73,False
2024-09-17,Grocery Store,-3550.35,Food,b6ef5d06-19b5-455b-b223-9c19a8d61895,False
2024-09-17,Mobile Recharge,-2605.72,Utilities,d3c908a0-8f66-4b69-8891-017d8ce72e8b,False
2024-09-17,Video Game,-4693.98,Entertainment,d8470774-6e45-4e2b-86ef-a8f84f870336,False
2024-09-17,Movie Tickets,-3594.77,Entertainment,a112a5d8-2aa5-437d-b820-03bfe543a9b8,False
2024-09-17,Udemy Course,-2400.02,Education,61c4aee8-8ec0-4bf9-a6ee-bdb459513262,False
2024-09-17,Restaurant Bill,-1264.59,Food,18792202-9e14-4672-a22f-effb936269b0,False
2024-09-17,Gift,9981.28,Income,dd9aece4-714b-41ec-89e6-519f1b47dddc,False
2024-09-17,Amazon Order,-4536.8,Shopping,4009856a-0b66-4649-8133-4077ea460319,False
2024-09-17,Random Purchase,-2659.87,Other,9ffe6184-b456-4146-84f9-01e4c20c9a0f,False
2024-09-18,Spotify Premium,-2088.99,Entertainment,fe2dbb6f-cb7d-41bf-ba04-39d8e0cc7aa4,False
2024-09-18,Video Game,-2812.88,Entertainment,37828630-a626-4e42-9230-84b3784a62d6,False
2024-09-18,Doctor Consultation,-2360.95,Healthcare,486e8fce-eeed-480f-a607-daba3ed219e4,False
2024-09-18,Lab Tests,-2237.67,Healthcare,6954bcbb-9ef9-47d6-a5f5-17feba48fca8,False
2024-09-18,Car Maintenance,-411.57,Transportation,cf0d8ecd-492d-4cc8-8471-1d727a46d694,False
2024-09-18,Video Game,-4483.89,Entertainment,3a36c10d-2181-41ab-944b-8c559b3d195b,False
2024-09-19,Health Insurance,-1576.87,Healthcare,e4ae110f-747a-4bb0-804b-12e6bbfd04dd,False
2024-09-19,Netflix Subscription,-3269.57,Entertainment,62526382-b9e5-40a1-a036-c74bd6ced17c,False
2024-09-19,Lab Tests,-2029.24,Healthcare,e4da4dfa-a2ae-4229-afdd-f949f6bd70e2,False
2024-09-19,Refund,8467.59,Income,f6ab6e96-66c5-49c4-b50d-058779e7f7c8,False
2024-09-19,College Fees,-155.51,Education,cadabdb1-3e45-4e12-9f5e-255859f6df1c,False
2024-09-19,Mobile Recharge,-2464.16,Utilities,ed0520fa-dcad-4aac-9275-df6f1cbc49af,False
2024-09-19,Udemy Course,-1153.89,Education,03b5be22-5bcb-41f5-8d2d-5ae7c22c6dea,False
2024-09-19,Mobile Recharge,-3778.77,Utilities,098be29f-fd88-4dc7-b579-326e0dc1764b,False
2024-09-19,Pizza Hut,-2521.65,Food,75b88171-e3b5-47b9-9b18-69d221d9183a,False
2024-09-19,Petrol Pump,-1447.48,Transportation,2c2bf878-ec20-49bb-80f9-bfa56e65aa80,False
2024-09-19,Amazon Order,-2117.54,Shopping,76b092e7-0e2e-43a3-a3a1-32698a0405a2,False
2024-09-19,Uber Ride,-3040.95,Transportation,5bcb3720-9d2c-4962-9796-4d36285700c3,False
2024-09-19,Cafe Coffee Day,-4045.48,Food,2306e5d5-fd1a-453d-8d0e-d037b4144cef,False
2024-09-20,Udemy Course,-4196.69,Education,5a4557a4-1611-45f8-ac80-0b6393d21e1c,False
2024-09-20,Grocery Store,-3858.82,Food,5b8f3e83-be46-4b8b-8166-d9ff6c0b5528,False
2024-09-20,Gas Cylinder,-3641.12,Utilities,4ba5c4d2-3e77-4577-bd69-5b6e0f1b8463,False
2024-09-20,Investment Dividend,22763.76,Income,a338b96a-f213-42aa-91f1-8325eb0d5f9b,False
2024-09-20,Car Maintenance,-4208.12,Transportation,5fdaec26-4fbd-4325-806f-5e4fc09616bc,False
2024-09-20,Gym Membership,-2766.89,Healthcare,ab1cfac1-908e-47cf-a840-1dedfd4afa17,False
2024-09-20,Grocery Store,-4439.73,Food,f99de37f-ae38-4c69-ba55-0bbb60f33ef7,False
2024-09-20,Internet Plan,-3854.74,Utilities,296cc145-2682-4a5d-a58d-6bbfe1fdba8d,False
2024-09-20,Restaurant Bill,-2124.26,Food,97e0e8f9-0e6c-4abf-95a9-ec0d49c10ff5,False
2024-09-21,Movie Tickets,-333.39,Entertainment,92bca7e7-4764-451d-9848-d70d8b98e248,False
2024-09-21,Service Charge,-518.56,Other,285ebcdf-fa8a-4b80-b016-68c8320ae410,False
2024-09-21,Cafe Coffee Day,-3751.38,Food,a5e5f24b-d657-46db-9f05-387a686f4689,False
