date,amount,description,category
2025-11-28,-190.87,Electric Bill,Utilities
2025-11-28,3854.25,Salary Deposit,Income
2025-11-28,-199.22,Flight,Transport
2025-11-28,-154.65,Spotify,Entertainment
2025-11-28,-136.58,Gas Station,Transport
2025-11-28,-42.23,Fast Food,Food
2025-11-28,4567.17,Salary Deposit,Income
2025-11-28,-1211.51,Monthly Rent,Rent
2025-11-28,-1064.59,Monthly Rent,Rent
2025-11-28,-144.29,Gas Station,Transport
2025-11-28,-144.59,Coffee Shop,Food
2025-11-28,-94.15,Coffee Shop,Food
2025-11-28,2779.25,Salary Deposit,Income
2025-11-28,-109.3,Gas Station,Transport
2025-11-28,-168.49,Groceries,Food
2025-11-28,-107.6,Fast Food,Food
2025-11-28,-109.55,Concert,Entertainment
2025-11-28,-82.21,Flight,Transport
2025-11-28,-30.78,Flight,Transport
2025-11-28,-148.19,Gas Station,Transport
2025-11-28,-290.72,Fast Food,Food
2025-11-28,3579.39,Salary Deposit,Income
2025-11-28,-91.56,Electric Bill,Utilities
2025-11-28,4728.62,Salary Deposit,Income
2025-11-28,-198.67,Water Bill,Utilities
2025-11-28,4342.63,Salary Deposit,Income
2025-11-28,-22.97,Water Bill,Utilities
2025-11-28,3729.66,Salary Deposit,Income
2025-11-28,-159.73,Gas Station,Transport
2025-11-28,-170.19,Fast Food,Food
2025-11-28,4373.62,Salary Deposit,Income
2025-11-28,-1290.48,Monthly Rent,Rent
2025-11-28,-79.95,Spotify,Entertainment
2025-11-29,-74.48,Subway,Transport
2025-11-29,-93.91,Gas Station,Transport
2025-11-29,-44.6,Electric Bill,Utilities
2025-11-29,-72.86,Groceries,Food
2025-11-29,-92.35,Gas Station,Transport
2025-11-29,-46.37,Spotify,Entertainment
2025-11-29,-124.77,Coffee Shop,Food
2025-11-29,-66.62,Netflix,Entertainment
2025-11-29,-160.01,Phone Bill,Utilities
2025-11-29,-198.15,Internet,Utilities
2025-11-29,-1435.74,Monthly Rent,Rent
2025-11-29,-181.52,Spotify,Entertainment
2025-11-29,-62.03,Restaurant,Food
2025-11-29,-57.55,Fast Food,Food
2025-11-29,-1377.63,Monthly Rent,Rent
2025-11-29,-1316.49,Monthly Rent,Rent
2025-11-29,2625.29,Salary Deposit,Income
2025-11-29,2374.6,Salary Deposit,Income
2025-11-29,-160.27,Subway,Transport
2025-11-29,-178.51,Water Bill,Utilities
2025-11-29,-71.22,Coffee Shop,Food
2025-11-29,-79.28,Coffee Shop,Food
2025-11-29,-28.14,Coffee Shop,Food
2025-11-29,-10.21,Cinema,Entertainment
2025-11-29,-123.26,Coffee Shop,Food
2025-11-29,-199.99,Electric Bill,Utilities
2025-11-29,4441.74,Salary Deposit,Income
2025-11-29,-1468.33,Monthly Rent,Rent
2025-11-29,-1369.79,Monthly Rent,Rent
2025-11-29,3784.98,Salary Deposit,Income
2025-11-29,2325.35,Salary Deposit,Income
2025-11-29,-170.14,Gas Station,Transport
2025-11-29,-143.63,Uber,Transport
2025-11-29,-134.93,Concert,Entertainment
2025-11-29,-59.34,Subway,Transport
2025-11-29,-1334.81,Monthly Rent,Rent
2025-11-29,-1454.05,Monthly Rent,Rent
2025-11-29,-34.87,Electric Bill,Utilities
2025-11-29,-75.37,Restaurant,Food
2025-11-29,4551.19,Salary Deposit,Income
2025-11-29,2264.96,Salary Deposit,Income
2025-11-29,-186.2,Electric Bill,Utilities
2025-11-29,-78.55,Uber,Transport
2025-11-29,-40.68,Concert,Entertainment
2025-11-29,-53.76,Fast Food,Food
2025-11-29,-189.23,Spotify,Entertainment
2025-11-29,-158.48,Netflix,Entertainment
2025-11-29,2171.38,Salary Deposit,Income
2025-11-29,-141.51,Groceries,Food
2025-11-29,-1365.03,Monthly Rent,Rent
2025-11-29,-70.73,Uber,Transport
2025-11-29,-175.94,Phone Bill,Utilities
2025-11-29,-18.1,Internet,Utilities
2025-11-29,-1009.15,Monthly Rent,Rent
2025-11-29,-196.36,Electric Bill,Utilities
2025-11-29,-155.09,Water Bill,Utilities
2025-11-29,-118.28,Netflix,Entertainment
2025-11-29,2448.14,Salary Deposit,Income
2025-11-29,-129.55,Water Bill,Utilities
2025-11-30,-84.94,Internet,Utilities
2025-11-30,-198.44,Gas Station,Transport
2025-11-30,-143.81,Coffee Shop,Food
2025-11-30,2148.4,Salary Deposit,Income
2025-11-30,-1098.57,Monthly Rent,Rent
2025-11-30,-129.94,Spotify,Entertainment
2025-11-30,-117.56,Groceries,Food
2025-11-30,-26.78,Fast Food,Food
2025-11-30,-103.85,Concert,Entertainment
2025-11-30,-198.42,Internet,Utilities
2025-11-30,-1074.85,Monthly Rent,Rent
2025-11-30,-109.27,Internet,Utilities
2025-11-30,-57.96,Coffee Shop,Food
2025-11-30,-21.98,Phone Bill,Utilities
2025-11-30,-160.02,Flight,Transport
2025-11-30,-120.99,Flight,Transport
2025-11-30,-1304.52,Monthly Rent,Rent
2025-11-30,-75.08,Spotify,Entertainment
2025-11-30,-29.98,Spotify,Entertainment
2025-11-30,-43.77,Concert,Entertainment
2025-11-30,-592.85,Fast Food,Food
2025-11-30,-151.89,Concert,Entertainment
2025-11-30,-97.56,Water Bill,Utilities
2025-11-30,-119.47,Cinema,Entertainment
2025-11-30,-37.0,Netflix,Entertainment
2025-11-30,4399.5,Salary Deposit,Income
2025-11-30,3841.87,Salary Deposit,Income
2025-11-30,2375.66,Salary Deposit,Income
2025-11-30,-173.7,Internet,Utilities
2025-11-30,-1472.79,Monthly Rent,Rent
2025-11-30,-134.16,Gas Station,Transport
2025-11-30,-1391.56,Monthly Rent,Rent
2025-11-30,4102.09,Salary Deposit,Income
2025-11-30,-134.76,Netflix,Entertainment
2025-11-30,-1373.68,Monthly Rent,Rent
2025-11-30,-167.17,Groceries,Food
2025-11-30,-138.99,Internet,Utilities
2025-11-30,-160.8,Netflix,Entertainment
2025-11-30,4823.34,Salary Deposit,Income
2025-11-30,2446.44,Salary Deposit,Income
2025-11-30,-1482.04,Monthly Rent,Rent
2025-11-30,3072.3,Salary Deposit,Income
2025-11-30,4370.47,Salary Deposit,Income
2025-11-30,-29.53,Electric Bill,Utilities
2025-11-30,-48.0,Spotify,Entertainment
2025-11-30,-31.99,Cinema,Entertainment
2025-11-30,-130.81,Groceries,Food
2025-11-30,3728.81,Salary Deposit,Income
2025-11-30,-1459.21,Monthly Rent,Rent
2025-11-30,-148.83,Coffee Shop,Food
2025-11-30,-1280.62,Monthly Rent,Rent
2025-11-30,-49.56,Subway,Transport
2025-11-30,-156.45,Concert,Entertainment
2025-11-30,-89.48,Uber,Transport
2025-11-30,-140.91,Coffee Shop,Food
2025-11-30,-190.45,Uber,Transport
2025-11-30,-197.36,Fast Food,Food
2025-11-30,2967.4,Salary Deposit,Income
2025-11-30,-1169.3,Monthly Rent,Rent
2025-12-01,-73.18,Groceries,Food
2025-12-01,2392.29,Salary Deposit,Income
2025-12-01,-185.93,Netflix,Entertainment
2025-12-01,3025.98,Salary Deposit,Income
2025-12-01,-143.61,Fast Food,Food
2025-12-01,-69.29,Groceries,Food
2025-12-01,2734.72,Salary Deposit,Income
2025-12-01,-1086.11,Monthly Rent,Rent
2025-12-01,-141.62,Subway,Transport
2025-12-01,-166.54,Concert,Entertainment
2025-12-01,-1342.9,Monthly Rent,Rent
2025-12-01,-151.51,Water Bill,Utilities
2025-12-01,-47.23,Concert,Entertainment
2025-12-01,3777.93,Salary Deposit,Income
2025-12-01,-139.22,Groceries,Food
2025-12-01,-1445.18,Monthly Rent,Rent
2025-12-01,-180.83,Electric Bill,Utilities
2025-12-01,-1405.62,Monthly Rent,Rent
2025-12-01,-69.3,Gas Station,Transport
2025-12-01,-199.88,Electric Bill,Utilities
2025-12-01,3437.75,Salary Deposit,Income
2025-12-01,-105.24,Electric Bill,Utilities
2025-12-01,-79.65,Fast Food,Food
2025-12-01,-46.16,Concert,Entertainment
2025-12-01,4879.49,Salary Deposit,Income
2025-12-01,-93.08,Phone Bill,Utilities
2025-12-01,-1272.36,Monthly Rent,Rent
2025-12-01,3063.39,Salary Deposit,Income
2025-12-01,4436.62,Salary Deposit,Income
2025-12-01,-98.67,Groceries,Food
2025-12-01,-173.22,Cinema,Entertainment
2025-12-01,-150.53,Uber,Transport
2025-12-01,-1139.25,Monthly Rent,Rent
2025-12-01,-142.25,Flight,Transport
2025-12-01,2871.02,Salary Deposit,Income
2025-12-01,-125.25,Fast Food,Food
2025-12-01,-96.45,Flight,Transport
2025-12-01,-135.36,Subway,Transport
2025-12-01,-10.32,Internet,Utilities
2025-12-01,-102.04,Coffee Shop,Food
2025-12-01,-162.9,Groceries,Food
2025-12-01,-1161.79,Monthly Rent,Rent
2025-12-01,-144.68,Internet,Utilities
2025-12-01,4228.07,Salary Deposit,Income
2025-12-01,-1284.03,Monthly Rent,Rent
2025-12-01,-125.07,Flight,Transport
2025-12-01,-143.34,Coffee Shop,Food
2025-12-01,4303.42,Salary Deposit,Income
2025-12-01,2222.34,Salary Deposit,Income
2025-12-02,-125.69,Gas Station,Transport
2025-12-02,-31.91,Coffee Shop,Food
2025-12-02,-188.67,Fast Food,Food
2025-12-02,-150.09,Phone Bill,Utilities
2025-12-02,-167.82,Restaurant,Food
2025-12-02,4852.44,Salary Deposit,Income
2025-12-02,-41.0,Spotify,Entertainment
2025-12-02,-186.25,Phone Bill,Utilities
2025-12-02,-154.08,Cinema,Entertainment
2025-12-02,-175.68,Internet,Utilities
2025-12-02,-1339.12,Monthly Rent,Rent
2025-12-02,-1254.13,Monthly Rent,Rent
2025-12-02,-43.8,Restaurant,Food
2025-12-02,3612.6,Salary Deposit,Income
2025-12-02,-1224.18,Monthly Rent,Rent
2025-12-02,-176.83,Water Bill,Utilities
2025-12-02,-88.81,Groceries,Food
2025-12-02,-162.37,Cinema,Entertainment
2025-12-02,-30.01,Groceries,Food
2025-12-02,-1178.47,Monthly Rent,Rent
2025-12-02,-1457.34,Monthly Rent,Rent
2025-12-02,-174.62,Uber,Transport
2025-12-02,-82.94,Fast Food,Food
2025-12-02,-164.07,Coffee Shop,Food
2025-12-02,2588.16,Salary Deposit,Income
2025-12-02,-165.05,Concert,Entertainment
2025-12-02,2822.84,Salary Deposit,Income
2025-12-02,-48.93,Fast Food,Food
2025-12-02,-89.91,Gas Station,Transport
2025-12-02,-52.01,Internet,Utilities
2025-12-02,-106.33,Cinema,Entertainment
2025-12-02,-111.05,Fast Food,Food
2025-12-02,-50.27,Cinema,Entertainment
2025-12-02,3745.86,Salary Deposit,Income
2025-12-02,2777.28,Salary Deposit,Income
2025-12-02,-174.04,Flight,Transport
2025-12-02,2154.74,Salary Deposit,Income
2025-12-02,-100.22,Concert,Entertainment
2025-12-02,-134.3,Uber,Transport
2025-12-02,2681.71,Salary Deposit,Income
2025-12-02,-75.45,Coffee Shop,Food
2025-12-02,-79.32,Internet,Utilities
2025-12-02,-1057.52,Monthly Rent,Rent
2025-12-02,-29.77,Concert,Entertainment
2025-12-02,-139.27,Netflix,Entertainment
2025-12-02,-1479.44,Monthly Rent,Rent
2025-12-02,-23.18,Electric Bill,Utilities
2025-12-02,2648.91,Salary Deposit,Income
2025-12-02,-66.18,Coffee Shop,Food
2025-12-02,-72.16,Gas Station,Transport
2025-12-02,-1424.33,Monthly Rent,Rent
2025-12-02,-91.71,Water Bill,Utilities
2025-12-02,-136.96,Concert,Entertainment
2025-12-02,-197.33,Groceries,Food
2025-12-02,2733.03,Salary Deposit,Income
2025-12-02,-1310.77,Monthly Rent,Rent
2025-12-02,-1483.81,Monthly Rent,Rent
2025-12-02,-1338.03,Monthly Rent,Rent
2025-12-02,-1208.34,Monthly Rent,Rent
2025-12-02,-1081.18,Monthly Rent,Rent
2025-12-02,-165.85,Coffee Shop,Food
2025-12-02,2050.19,Salary Deposit,Income
2025-12-02,-131.81,Subway,Transport
2025-12-02,-117.51,Spotify,Entertainment
2025-12-03,-80.63,Electric Bill,Utilities
2025-12-03,2790.33,Salary Deposit,Income
2025-12-03,2611.11,Salary Deposit,Income
2025-12-03,-35.5,Water Bill,Utilities
2025-12-03,-1174.6,Monthly Rent,Rent
2025-12-03,4677.47,Salary Deposit,Income
2025-12-03,-71.47,Flight,Transport
2025-12-03,-78.62,Subway,Transport
2025-12-03,-794.05,Coffee Shop,Food
2025-12-03,-112.12,Fast Food,Food
2025-12-03,2653.79,Salary Deposit,Income
2025-12-03,-195.45,Gas Station,Transport
2025-12-03,-1272.35,Monthly Rent,Rent
2025-12-03,4436.67,Salary Deposit,Income
2025-12-03,-1150.18,Monthly Rent,Rent
2025-12-03,3340.44,Salary Deposit,Income
2025-12-03,-50.97,Spotify,Entertainment
2025-12-03,-51.24,Phone Bill,Utilities
2025-12-03,-43.08,Restaurant,Food
2025-12-03,2030.89,Salary Deposit,Income
2025-12-03,-195.88,Water Bill,Utilities
2025-12-03,-188.14,Flight,Transport
2025-12-03,-64.76,Phone Bill,Utilities
2025-12-03,-104.02,Cinema,Entertainment
2025-12-03,3531.25,Salary Deposit,Income
2025-12-03,-139.6,Groceries,Food
2025-12-03,2806.92,Salary Deposit,Income
2025-12-03,3141.42,Salary Deposit,Income
2025-12-03,-87.11,Internet,Utilities
2025-12-03,-121.64,Coffee Shop,Food
2025-12-03,2704.59,Salary Deposit,Income
2025-12-03,-186.78,Uber,Transport
2025-12-03,-173.8,Coffee Shop,Food
2025-12-03,-44.11,Internet,Utilities
2025-12-03,-180.71,Gas Station,Transport
2025-12-03,-183.18,Electric Bill,Utilities
2025-12-03,-38.68,Flight,Transport
2025-12-03,4787.31,Salary Deposit,Income
2025-12-03,-1270.07,Monthly Rent,Rent
2025-12-03,-1401.77,Monthly Rent,Rent
2025-12-03,-109.41,Phone Bill,Utilities
2025-12-03,2096.18,Salary Deposit,Income
2025-12-03,-184.69,Water Bill,Utilities
2025-12-03,-136.8,Internet,Utilities
2025-12-03,-51.53,Groceries,Food
2025-12-03,2324.45,Salary Deposit,Income
2025-12-03,-73.93,Netflix,Entertainment
2025-12-03,-66.75,Phone Bill,Utilities
2025-12-03,-177.07,Phone Bill,Utilities
2025-12-03,-125.94,Subway,Transport
2025-12-03,-179.63,Internet,Utilities
2025-12-03,-1069.87,Monthly Rent,Rent
2025-12-03,-47.98,Restaurant,Food
2025-12-03,4056.08,Salary Deposit,Income
2025-12-03,-87.27,Coffee Shop,Food
2025-12-04,-1433.94,Monthly Rent,Rent
2025-12-04,-338.58,Spotify,Entertainment
2025-12-04,-144.5,Subway,Transport
2025-12-04,-1095.4,Monthly Rent,Rent
2025-12-04,-175.04,Fast Food,Food
2025-12-04,-1163.44,Monthly Rent,Rent
2025-12-04,-73.37,Netflix,Entertainment
2025-12-04,-1238.37,Monthly Rent,Rent
2025-12-04,-112.4,Flight,Transport
2025-12-04,-1076.43,Monthly Rent,Rent
2025-12-04,-55.86,Coffee Shop,Food
2025-12-04,-1321.21,Monthly Rent,Rent
2025-12-04,-18.95,Internet,Utilities
2025-12-04,-64.27,Subway,Transport
2025-12-04,-79.8,Groceries,Food
2025-12-04,-114.64,Concert,Entertainment
2025-12-04,3261.5,Salary Deposit,Income
2025-12-04,-86.38,Phone Bill,Utilities
2025-12-04,-1132.54,Monthly Rent,Rent
2025-12-04,-121.12,Gas Station,Transport
2025-12-04,-196.27,Phone Bill,Utilities
2025-12-04,-27.77,Phone Bill,Utilities
2025-12-04,-134.45,Internet,Utilities
2025-12-04,-184.9,Spotify,Entertainment
2025-12-04,2403.83,Salary Deposit,Income
2025-12-04,-1070.56,Monthly Rent,Rent
2025-12-04,-130.31,Fast Food,Food
2025-12-04,-1378.01,Monthly Rent,Rent
2025-12-04,-166.58,Flight,Transport
2025-12-04,-36.26,Fast Food,Food
2025-12-04,-162.81,Netflix,Entertainment
2025-12-04,3855.69,Salary Deposit,Income
2025-12-04,2817.76,Salary Deposit,Income
2025-12-04,-36.82,Phone Bill,Utilities
2025-12-04,-112.71,Water Bill,Utilities
2025-12-04,-1356.48,Monthly Rent,Rent
2025-12-04,2114.21,Salary Deposit,Income
2025-12-04,-183.52,Fast Food,Food
2025-12-04,4367.77,Salary Deposit,Income
2025-12-04,3889.16,Salary Deposit,Income
2025-12-04,4577.91,Salary Deposit,Income
2025-12-04,-1440.34,Monthly Rent,Rent
2025-12-04,3160.98,Salary Deposit,Income
2025-12-04,-168.89,Gas Station,Transport
2025-12-04,-24.32,Uber,Transport
2025-12-04,-164.2,Subway,Transport
2025-12-04,-72.95,Electric Bill,Utilities
2025-12-04,-97.63,Spotify,Entertainment
2025-12-04,2025.37,Salary Deposit,Income
2025-12-04,-141.37,Internet,Utilities
2025-12-04,-141.98,Gas Station,Transport
2025-12-04,-85.77,Subway,Transport
2025-12-04,-126.57,Flight,Transport
2025-12-04,-133.82,Internet,Utilities
2025-12-04,4558.05,Salary Deposit,Income
2025-12-04,-1203.59,Monthly Rent,Rent
2025-12-04,-192.3,Cinema,Entertainment
2025-12-05,-1007.31,Monthly Rent,Rent
2025-12-05,-109.04,Subway,Transport
2025-12-05,-1338.23,Monthly Rent,Rent
2025-12-05,-96.95,Water Bill,Utilities
2025-12-05,-1005.74,Monthly Rent,Rent
2025-12-05,-1440.93,Monthly Rent,Rent
2025-12-05,-12.8,Flight,Transport
2025-12-05,-1236.61,Monthly Rent,Rent
2025-12-05,-34.72,Internet,Utilities
2025-12-05,2976.01,Salary Deposit,Income
2025-12-05,-27.86,Spotify,Entertainment
2025-12-05,-116.12,Electric Bill,Utilities
2025-12-05,-86.74,Cinema,Entertainment
2025-12-05,-178.03,Phone Bill,Utilities
2025-12-05,-1460.81,Monthly Rent,Rent
2025-12-05,-129.81,Coffee Shop,Food
2025-12-05,-19.91,Fast Food,Food
2025-12-05,-160.84,Water Bill,Utilities
2025-12-05,-126.18,Cinema,Entertainment
2025-12-05,-68.69,Netflix,Entertainment
2025-12-05,-1251.45,Monthly Rent,Rent
2025-12-05,-158.19,Subway,Transport
2025-12-05,-83.61,Fast Food,Food
2025-12-05,2112.26,Salary Deposit,Income
2025-12-05,-53.81,Concert,Entertainment
2025-12-05,-1055.01,Monthly Rent,Rent
2025-12-05,2450.29,Salary Deposit,Income
2025-12-05,-195.69,Cinema,Entertainment
2025-12-05,-64.44,Water Bill,Utilities
2025-12-05,-167.57,Gas Station,Transport
2025-12-05,-78.39,Coffee Shop,Food
2025-12-05,-74.84,Phone Bill,Utilities
2025-12-05,-109.32,Cinema,Entertainment
2025-12-05,-1257.49,Monthly Rent,Rent
2025-12-05,-165.33,Netflix,Entertainment
2025-12-05,-68.76,Cinema,Entertainment
2025-12-05,-164.85,Internet,Utilities
2025-12-05,2532.98,Salary Deposit,Income
2025-12-05,-193.28,Concert,Entertainment
2025-12-05,-56.27,Electric Bill,Utilities
2025-12-05,3931.75,Salary Deposit,Income
2025-12-05,-107.74,Cinema,Entertainment
2025-12-05,-34.42,Water Bill,Utilities
2025-12-05,-54.84,Groceries,Food
2025-12-05,3982.16,Salary Deposit,Income
2025-12-05,-82.46,Phone Bill,Utilities
2025-12-05,-149.45,Spotify,Entertainment
2025-12-05,2937.11,Salary Deposit,Income
2025-12-05,-193.79,Water Bill,Utilities
2025-12-05,2783.2,Salary Deposit,Income
2025-12-05,-85.59,Concert,Entertainment
2025-12-05,-13.49,Gas Station,Transport
2025-12-05,-1033.57,Monthly Rent,Rent
2025-12-05,-94.37,Subway,Transport
2025-12-05,-154.06,Netflix,Entertainment
2025-12-05,-111.49,Internet,Utilities
2025-12-05,-76.53,Uber,Transport
2025-12-05,-47.76,Coffee Shop,Food
2025-12-05,-98.21,Phone Bill,Utilities
2025-12-05,-184.92,Phone Bill,Utilities
2025-12-05,-191.69,Groceries,Food
2025-12-06,3719.8,Salary Deposit,Income
2025-12-06,2129.51,Salary Deposit,Income
2025-12-06,-43.93,Phone Bill,Utilities
2025-12-06,-18.3,Netflix,Entertainment
2025-12-06,2951.07,Salary Deposit,Income
2025-12-06,-134.71,Water Bill,Utilities
2025-12-06,4027.16,Salary Deposit,Income
2025-12-06,-97.28,Netflix,Entertainment
2025-12-06,-1017.32,Monthly Rent,Rent
2025-12-06,-133.31,Internet,Utilities
2025-12-06,-183.03,Cinema,Entertainment
2025-12-06,-66.89,Uber,Transport
2025-12-06,-75.12,Water Bill,Utilities
2025-12-06,-132.54,Uber,Transport
2025-12-06,-195.48,Coffee Shop,Food
2025-12-06,-30.78,Internet,Utilities
2025-12-06,-129.04,Gas Station,Transport
2025-12-06,-28.27,Phone Bill,Utilities
2025-12-06,-126.51,Groceries,Food
2025-12-06,-187.43,Cinema,Entertainment
2025-12-06,-74.2,Subway,Transport
2025-12-06,-187.98,Subway,Transport
2025-12-06,3453.98,Salary Deposit,Income
2025-12-06,3370.04,Salary Deposit,Income
2025-12-06,-1268.35,Monthly Rent,Rent
2025-12-06,-1224.88,Monthly Rent,Rent
2025-12-06,-126.91,Concert,Entertainment
2025-12-06,3087.25,Salary Deposit,Income
2025-12-06,-144.43,Uber,Transport
2025-12-06,3449.0,Salary Deposit,Income
2025-12-06,2901.16,Salary Deposit,Income
2025-12-06,-152.15,Electric Bill,Utilities
2025-12-06,-196.78,Restaurant,Food
2025-12-06,-160.78,Subway,Transport
2025-12-06,-147.22,Concert,Entertainment
2025-12-06,-124.14,Subway,Transport
2025-12-06,3479.26,Salary Deposit,Income
2025-12-06,-29.68,Internet,Utilities
2025-12-06,3497.08,Salary Deposit,Income
2025-12-06,4273.21,Salary Deposit,Income
2025-12-06,-1232.26,Monthly Rent,Rent
2025-12-06,-35.89,Uber,Transport
2025-12-06,3191.04,Salary Deposit,Income
2025-12-06,-608.28,Restaurant,Food
2025-12-06,-1340.43,Monthly Rent,Rent
2025-12-06,-123.77,Concert,Entertainment
2025-12-06,-15.99,Concert,Entertainment
2025-12-06,4644.28,Salary Deposit,Income
2025-12-06,3112.52,Salary Deposit,Income
2025-12-06,-59.74,Concert,Entertainment
2025-12-06,-1425.97,Monthly Rent,Rent
2025-12-06,-41.47,Concert,Entertainment
2025-12-07,-149.33,Fast Food,Food
2025-12-07,-30.95,Fast Food,Food
2025-12-07,-10.17,Cinema,Entertainment
2025-12-07,3312.48,Salary Deposit,Income
2025-12-07,-186.78,Spotify,Entertainment
2025-12-07,-173.62,Groceries,Food
2025-12-07,-156.32,Internet,Utilities
2025-12-07,-65.58,Restaurant,Food
2025-12-07,-10.6,Flight,Transport
2025-12-07,-36.1,Netflix,Entertainment
2025-12-07,-199.34,Electric Bill,Utilities
2025-12-07,-69.98,Internet,Utilities
2025-12-07,-175.61,Uber,Transport
2025-12-07,-176.69,Restaurant,Food
2025-12-07,-106.7,Electric Bill,Utilities
2025-12-07,-1303.72,Monthly Rent,Rent
2025-12-07,3338.56,Salary Deposit,Income
2025-12-07,-34.15,Restaurant,Food
2025-12-07,3284.94,Salary Deposit,Income
2025-12-07,-1239.27,Monthly Rent,Rent
2025-12-07,-76.86,Fast Food,Food
2025-12-07,-172.46,Gas Station,Transport
2025-12-07,-1411.43,Monthly Rent,Rent
2025-12-07,-1069.32,Monthly Rent,Rent
2025-12-07,-11.07,Fast Food,Food
2025-12-07,4512.67,Salary Deposit,Income
2025-12-07,-1094.66,Monthly Rent,Rent
2025-12-07,-55.36,Fast Food,Food
2025-12-07,-85.2,Concert,Entertainment
2025-12-07,-97.63,Restaurant,Food
2025-12-07,-47.01,Groceries,Food
2025-12-07,-192.75,Restaurant,Food
2025-12-07,-116.23,Subway,Transport
2025-12-07,-16.26,Spotify,Entertainment
2025-12-07,-55.97,Subway,Transport
2025-12-07,4548.49,Salary Deposit,Income
2025-12-07,4764.46,Salary Deposit,Income
2025-12-07,-18.17,Restaurant,Food
2025-12-07,-1052.42,Monthly Rent,Rent
2025-12-07,-193.24,Cinema,Entertainment
2025-12-07,4414.33,Salary Deposit,Income
2025-12-07,-113.57,Gas Station,Transport
2025-12-07,-122.84,Netflix,Entertainment
2025-12-07,-1287.42,Monthly Rent,Rent
2025-12-07,-1413.72,Monthly Rent,Rent
2025-12-07,-181.62,Spotify,Entertainment
2025-12-07,-22.45,Spotify,Entertainment
2025-12-07,-92.89,Gas Station,Transport
2025-12-07,4369.38,Salary Deposit,Income
2025-12-07,-111.92,Cinema,Entertainment
2025-12-07,-98.81,Coffee Shop,Food
2025-12-07,-71.82,Water Bill,Utilities
2025-12-07,-176.35,Fast Food,Food
2025-12-07,-72.32,Uber,Transport
2025-12-07,-16.05,Subway,Transport
2025-12-07,-20.57,Gas Station,Transport
2025-12-07,-56.53,Groceries,Food
2025-12-07,3600.0,Salary Deposit,Income
2025-12-07,-11.78,Fast Food,Food
2025-12-07,-142.18,Gas Station,Transport
2025-12-07,2563.62,Salary Deposit,Income
2025-12-08,-107.86,Subway,Transport
2025-12-08,-1184.41,Monthly Rent,Rent
2025-12-08,-1316.73,Monthly Rent,Rent
2025-12-08,-26.66,Uber,Transport
2025-12-08,-77.9,Subway,Transport
2025-12-08,-49.23,Flight,Transport
2025-12-08,4828.82,Salary Deposit,Income
2025-12-08,-191.1,Internet,Utilities
2025-12-08,-170.38,Flight,Transport
2025-12-08,-1457.73,Monthly Rent,Rent
2025-12-08,-69.35,Cinema,Entertainment
